0.000702095;0.00120186;0.00167908;0.00154768;0.000766026;0.000657228;0.000474698;0.000440527;0.000711399;0.000429645;0.00055415;0.000381816;0.000619726;0.00040374;0.000414205;0.000652251;0.000196286;0.000259782;0.000455542;0.000255557;0.000229176;0.000386721;7.52174e-05;6.91013e-05;0.000377582;0.000191396;0.000459902;0.000329153;8.95776e-05;0.000422711;0.000202932;1.02516e-05;0.000454549;0.000156971;0.000287491;0.000288074;0.000171658;2.71284e-05;0.000246702;0.000319492;0.000517327;0.000624299;0.000313688;0.00012792;0.000442178;0.00033534;0.000137983;0.000339746;0.00043168;0.000441868;0.000451768;0.000223801;0.000167752;0.000654415;0.00052679;0.000369578;0.000360202;0.00019895;0.000861666;0.000247286;0.000169906;0.000120954;0.000123352;0.000198338;0.000165609;0.000343186;0.000108944;2.3623e-05;0.000171699;0.000171766;0.000126818;0.000160027;0.000113307;0.000285277;0.000198625;4.21098e-05;0.000100734;9.83348e-05;3.14434e-05;6.65439e-05;
1.39236e-05;0.000175617;0.00275767;0.00485151;0.000650232;0.000591921;0.000401543;0.00110607;0.000544772;0.00022117;0.00048763;0.000741521;0.000421221;0.00076552;0.000281111;0.000452611;0.000724329;0.000287309;8.9155e-05;0.000140918;0.00032181;0.000135881;0.000595264;0.000173821;0.000548779;0.000148645;0.000201986;0.000241474;5.50825e-05;0.000259097;0.000221027;6.91514e-05;0.000210605;0.000223702;0.000311772;0.000682483;0.000205118;0.000160234;0.000270095;0.000634104;0.000534802;0.000650688;0.000102302;0.000125485;0.000145745;0.000202527;0.000183368;0.000479277;0.000157139;0.000323806;0.00036784;0.000598819;0.000419154;0.00038532;0.000156747;0.000391125;4.32718e-05;8.29268e-05;0.000281411;0.000217869;0.000231377;0.000193289;0.000179678;0.000161854;0.000257196;0.0001394;0.000378115;0.000154988;0.00024927;0.000172563;0.000127962;8.01087e-05;1.87405e-05;0.0001382;0.000148625;0.00021274;0.000206313;0.00011838;0.000203785;0.000178294;
0.00071888;0.000697778;0.00128888;0.00114047;0.00254168;0.0017506;0.000491536;0.000696987;0.000557633;0.000127779;0.000430038;0.000249173;0.000796542;0.000199786;0.000210536;0.000469216;0.000111684;6.60969e-05;0.000425624;0.000235864;0.000155982;0.000182447;0.000224302;0.000192059;0.000268166;0.000131149;0.000192268;0.000143461;0.000189569;0.000504588;0.000374619;0.000273367;0.000271691;0.000271483;0.000357852;0.000161611;0.000223519;0.000231303;0.000276212;0.00080384;0.000471106;0.000634508;0.000309751;0.000297605;0.000345438;0.000228368;0.000546714;0.00045542;0.000354273;0.000606193;7.33498e-05;0.000164749;0.000529911;0.000730237;0.00022949;8.3756e-05;0.00044229;0.000351271;0.000422404;0.000106365;0.00030801;0.000159842;0.000131893;0.000140816;6.03464e-05;3.97324e-05;0.000162466;0.000191044;0.000159944;3.68207e-05;7.88527e-05;4.16945e-05;0.0001778;9.57689e-05;7.37981e-05;0.000115431;0.000163622;0.000110556;6.50352e-05;4.59907e-05;
1.90735e-06;0.000510659;0.00182613;0.00382259;0.00169085;0.0020892;0.0013113;0.000686668;8.37502e-05;0.000389269;0.000822179;0.000372028;0.000665002;0.000353994;0.000525678;0.000503091;0.000274407;0.000122993;0.000505427;0.000205769;8.05983e-05;0.000423233;0.000441198;6.79269e-05;0.000148313;0.000204962;0.000422254;0.000270435;0.000184547;0.000443431;0.00034755;0.000193504;5.72259e-05;0.000247305;0.000331958;0.000103106;0.00033552;0.000381019;0.000327942;0.000560356;0.000448532;0.000438157;2.39065e-05;0.000166078;0.00043281;0.000242101;0.00040808;0.000693663;0.000359304;0.000649277;0.000307445;9.00839e-05;0.000206355;0.000534155;0.000490087;0.000120987;0.000472184;0.0003412;0.000476868;6.35801e-05;0.000124145;0.000462603;0.000264091;9.40284e-05;0.000203009;0.000296753;0.000286295;0.000156061;0.000118179;0.000183105;0.000131733;0.000127949;0.000177972;7.40756e-05;0.000149473;0.000145625;3.12076e-05;7.81574e-05;7.67152e-06;8.36211e-05;
0.000185394;0.000514471;0.00233885;0.0019791;0.000708597;0.0032609;0.00231182;0.000599132;0.000498185;0.000982155;0.000556876;0.000890262;0.00107452;0.000461161;0.000397896;0.000647277;0.000219164;0.000338679;0.000696479;0.000504807;0.000158315;0.000242172;0.000219626;0.00029987;0.000195981;0.000313084;6.12254e-05;0.000234418;0.000343022;7.67637e-05;0.000336582;9.40821e-05;0.000275291;7.59439e-05;0.000204964;0.000356818;0.000317721;0.000138451;0.000184074;0.00037868;0.000328444;0.000700485;0.000452916;0.000515456;0.000303765;0.000134885;9.62344e-05;0.000472932;0.000489269;0.000303034;0.000431881;0.000418334;0.000167396;0.00015065;4.68167e-05;0.000293725;0.000545998;0.000218129;0.000466761;0.000545844;0.000208326;0.000302539;0.000210256;0.00013276;0.000184908;0.000174568;0.000191416;9.8581e-05;0.000242035;0.000205488;0.000278049;0.000146276;0.000133659;0.000213673;4.01847e-05;0.000277457;0.000177499;0.000155404;0.000191019;0.000119551;
0.000606346;0.00162726;0.00330282;0.00132619;0.00213404;0.00363012;0.001799;0.00172875;0.00053454;0.00113452;0.000595268;0.000613194;0.000464668;0.000376765;0.000778896;0.000351629;0.000338559;0.000381012;0.000745608;0.000376921;0.000415279;0.000470046;0.000398909;4.91474e-05;0.000157105;0.000400724;0.000304541;8.30101e-05;0.000253733;0.000525604;0.00019141;0.000160549;0.000190967;0.000342509;0.000185729;0.000195264;5.24372e-05;0.000547681;0.000240428;0.000601773;0.00042716;0.000717679;0.000599742;0.0012193;0.000950775;0.000466;0.000672618;0.000708433;0.000442771;0.000250949;0.00093544;0.000202831;0.000591528;0.0014168;0.000307039;0.000535927;0.00112179;0.000501066;0.000412874;0.000325695;0.000317011;0.000170808;0.000218078;0.000371897;0.00041439;0.000191029;0.00029457;0.000369384;0.000182053;0.000199961;0.000189667;0.000358497;0.000205614;0.000210734;5.73385e-05;0.000291669;0.000235922;2.40191e-05;4.68837e-05;7.85666e-05;
0.000271797;0.0003839;0.00237116;0.00674273;0.0106465;0.00690972;0.00306333;0.000934446;0.00149025;0.000583768;0.000472065;0.00122779;0.000878375;0.00181472;0.00487086;0.00375379;0.00079382;0.000291114;0.000661763;0.000927843;0.000692705;0.000698295;0.000495436;0.000333185;0.00059333;0.000795012;0.000705588;0.000433031;0.000182023;0.000306153;0.000209445;0.000277147;0.000181668;0.000221288;0.000465984;0.000611983;0.000318979;0.000198347;0.000442647;7.94955e-05;9.39982e-05;0.000831191;0.000275051;0.00196686;0.000224471;0.000375617;0.000215486;0.000568407;0.000263456;0.00038951;0.000265178;0.000352674;0.000147967;0.00169309;0.00106632;0.000646801;0.000841761;0.000651768;0.000369791;0.000613857;0.000254932;0.000455048;7.12813e-05;0.000329812;0.000236207;0.000174156;0.000567753;0.000360611;0.000333144;0.00015114;0.000168829;0.000188635;0.00031929;0.000123378;0.000138486;0.00016098;0.000139787;0.000104063;0.000214386;0.000188385;
0.00314198;0.00392124;0.00581179;0.00569792;0.0319052;0.0143331;0.00271218;0.002534;0.00279184;0.00346452;0.00101815;0.00235433;0.00261908;0.00406471;0.00654819;0.00193762;0.00228703;0.000707052;0.00065586;0.00319515;0.000266315;0.000350148;0.000877172;0.000751527;0.000511022;0.000478421;0.000718685;0.000608934;0.000423865;0.000147743;0.000464347;0.000626472;0.000118504;0.00087353;0.000636897;0.00202385;0.00106279;0.00075037;0.00162741;0.000176987;0.000874502;0.000213381;0.000344759;0.00345484;0.00113291;0.000314748;0.000798558;0.000264616;0.000185881;0.000966548;0.00116461;0.000694563;0.00050654;0.000410143;0.000688801;0.000442124;0.000255897;0.00056062;0.000196982;0.000345548;0.000323102;0.000242697;0.000382952;2.82555e-05;0.000180403;0.000551531;4.24613e-05;0.00015742;0.000130966;0.000251653;0.00025032;0.000460162;0.00029126;0.000116624;0.000391683;0.000228531;0.000125396;0.000226413;0.000112603;0.000215581;
0.00177402;0.00206234;0.00414496;0.00784511;0.0308187;0.0210502;0.00361816;0.00342709;0.000925994;0.00218908;0.00141607;0.00168964;0.00344311;0.00790543;0.00680824;0.00228221;0.00282166;0.0012911;0.00122477;0.000541706;0.00114642;0.000501256;0.000104748;0.0011335;0.00089937;0.00123976;0.00136601;0.00219303;0.00169109;0.0006255;0.000743408;0.000881818;0.000840236;0.000572327;0.00150969;0.00199327;0.000235563;0.00179725;0.000568321;0.000338392;6.12045e-05;0.0011583;0.000397281;0.00179749;0.000370807;0.000660291;0.00054184;0.000980152;0.000145216;0.000480346;0.00044335;0.000370385;0.00015253;0.000495489;0.00049443;0.000379654;0.000325107;5.11673e-05;0.000350734;0.000143186;0.000188505;8.39449e-05;0.000262143;0.000174444;0.000125643;0.00050535;8.17766e-05;0.000509475;5.37313e-05;0.000225632;0.000203995;0.000148223;9.56637e-05;0.000180791;8.54903e-05;9.13449e-05;0.000108315;0.000162753;3.69411e-05;0.000221044;
0.00429916;0.0044108;0.00894839;0.00703545;0.0251116;0.0150408;0.00359819;0.0054728;0.00449964;0.00206648;0.00381124;0.00216655;0.00375302;0.0114916;0.00317262;0.00325618;0.00168648;0.00126266;0.00270087;0.00122814;0.000237875;0.000544342;0.000446337;0.000971562;0.000284263;0.00120907;0.00134255;0.00162297;0.000966876;0.000494667;0.000598879;0.00103946;0.00120343;0.0019038;0.00237436;0.00192374;0.000566275;0.000465426;0.000743258;0.000857355;0.00100531;0.00122775;0.000845624;0.00143318;0.00058745;0.000271313;0.000787647;0.000390134;0.000299618;0.000585554;0.000380815;9.46743e-05;0.00029203;0.000413355;0.000224457;0.000478435;0.000370499;0.000383831;0.00015978;0.000303783;0.000300504;2.9449e-05;0.000177559;0.000325958;0.000574315;0.000105572;0.000562984;0.00011942;0.000125137;0.000156136;0.000117146;0.000211008;0.000144694;0.000177074;0.00010677;0.000275718;0.000176151;0.000158731;7.94453e-05;0.000124999;
